gene_id	normalized_count	barcode	tissue_type
MITD1|129531	207.9890	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MITF|4286	130.8540	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MIXL1|83881	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKI67IP|84365	516.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKI67|4288	88.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKKS|8195	1246.5565	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKL1|57591	588.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKL2|57496	351.2397	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKLN1|4289	1217.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKNK1|8569	636.3636	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKNK2|2872	3210.7438	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKRN1|23608	1531.6804	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKRN2|23609	453.3471	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKRN3|7681	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKS1|54903	166.6667	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MKX|283078	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLANA|2315	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLC1|23209	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLEC|9761	4634.9862	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLF1IP|79682	72.7961	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLF1|4291	68.8705	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLF2|8079	7541.3223	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLH1|4292	588.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLH3|27030	283.7466	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLKL|197259	159.7796	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLL2|8085	770.0413	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLL3|58508	983.4711	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLL4|9757	825.0689	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLL5|55904	654.6832	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT10|8028	593.6639	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT11|10962	48.2094	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT1|4298	1399.4490	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT3|4300	81.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT4|4301	2290.6336	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLLT6|4302	1447.6584	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLL|4297	807.1625	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLNR|2862	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLN|4295	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLPH|79083	517.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLST8|64223	913.2231	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLXIPL|51085	7920.1102	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLXIP|22877	511.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLX|6945	1506.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MLYCD|23417	1286.5014	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMAA|166785	688.7052	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMAB|326625	3391.1846	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMACHC|25974	643.2507	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMADHC|27249	2455.9229	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMD2|221938	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMD|23531	258.9532	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMEL1|79258	2.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MME|4311	980.7163	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMGT1|93380	377.4105	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP10|4319	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP11|4320	64.7383	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP12|4321	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP13|4322	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP14|4323	1592.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP15|4324	2450.4132	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP16|4325	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP17|4326	24.7934	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP19|4327	739.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP1|4312	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP20|9313	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP21|118856	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP23A|8511	28.9256	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP23B|8510	177.6860	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP24|10893	337.4656	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP25|64386	50.3857	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP26|56547	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP27|64066	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP28|79148	30.3030	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP2|4313	1924.2424	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP3|4314	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP7|4316	70.2479	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP8|4317	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMP9|4318	34.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMRN1|22915	279.6143	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMRN2|79812	987.6033	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MMS19|64210	796.1433	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MN1|4330	126.7218	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MNAT1|4331	168.0441	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MND1|84057	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MNDA|4332	151.5152	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MNS1|55329	28.9256	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MNT|4335	378.7879	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MNX1|3110	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOAP1|64112	672.1763	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOB2|81532	553.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL1A|92597	410.4683	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL1B|55233	278.2369	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL2A|126308	702.4793	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL2B|79817	140.4959	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL2C|148932	414.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBKL3|25843	464.1873	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOBP|4336	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOCOS|55034	574.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOCS1|4337	1745.4683	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOCS2|4338	1287.8788	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOCS3|27304	173.5537	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOGAT1|116255	53.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOGAT2|80168	393.9394	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOGAT3|346606	241.0468	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOGS|7841	1831.9559	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOG|4340	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MON1A|84315	207.9890	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MON1B|22879	556.4738	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MON2|23041	939.3939	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORC1|27136	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORC2|22880	552.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORC3|23515	571.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORC4|79710	455.9229	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORF4L1|10933	3130.8540	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORF4L2|9643	2950.4132	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORF4|10934	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORN1|79906	26.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORN2|729967	90.9091	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORN3|283385	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORN4|118812	117.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MORN5|254956	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOSC1|64757	1553.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOSC2|54996	2750.6887	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOSPD1|56180	140.4959	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOSPD2|158747	169.4215	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOSPD3|64598	736.9146	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOS|4342	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOV10L1|54456	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOV10|4343	1650.1377	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MOXD1|26002	71.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPDU1|9526	2997.2452	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPDZ|8777	2454.5455	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPEG1|219972	2066.1157	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPG|4350	1365.0138	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPHOSPH10|10199	694.2149	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPHOSPH6|10200	158.4022	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPHOSPH8|54737	493.1129	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPHOSPH9|10198	166.6667	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPI|4351	723.1405	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPL|4352	12.3967	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPND|84954	1776.8595	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPO|4353	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP1|4354	904.9587	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP2|4355	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP3|4356	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP4|58538	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP5|64398	652.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP6|51678	63.3609	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPP7|143098	92.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPPE1|65258	552.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPPED1|758	380.1653	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPPED2|744	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPRIP|23164	1490.3581	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPST|4357	8747.9339	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPV17L2|84769	256.1983	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPV17L|255027	205.2342	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPV17|4358	504.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPZL1|9019	1085.3994	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPZL2|10205	421.4876	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPZL3|196264	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MPZ|4359	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MR1|3140	143.2507	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRAP2|112609	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRAP|56246	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRAS|22808	268.5950	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRC1|4360	1534.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRC2|9902	1084.0220	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRE11A|4361	132.2314	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MREG|55686	267.2176	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRFAP1L1|114932	1402.2039	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRFAP1|93621	6207.9890	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRD|116512	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRE|116534	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRF|116535	356.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRG|386746	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRX1|259249	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRX2|117194	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRX3|117195	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRGPRX4|117196	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRI1|84245	549.5868	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRM1|79922	108.8154	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRO|83876	285.1240	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRP63|78988	1483.4711	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL10|124995	944.9036	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL11|65003	1134.9862	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL12|6182	2480.7163	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL13|28998	581.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL14|64928	1380.1653	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL15|29088	949.0358	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL16|54948	1454.5455	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL17|63875	803.0303	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL18|29074	882.9201	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL19|9801	1389.8072	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL1|65008	355.3719	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL20|55052	1539.0771	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL21|219927	617.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL22|29093	539.9449	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL23|6150	1568.8705	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL24|79590	1717.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL27|51264	1048.2094	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL28|10573	1466.9421	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL2|51069	1176.3085	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL30|51263	693.7466	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL32|64983	1374.6556	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL33|9553	432.5069	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL34|64981	1994.4904	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL35|51318	803.0303	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL36|64979	388.4298	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL37|51253	3023.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL38|64978	1663.9118	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL39|54148	574.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL3|11222	1165.2893	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL40|64976	1263.0854	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL41|64975	2294.7658	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL42P5|359821	8.9532	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL42|28977	443.5262	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL43|84545	1413.3884	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL44|65080	910.4683	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL45|84311	998.6226	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL46|26589	1074.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL47|57129	436.6391	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL48|51642	465.5647	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL49|740	1347.1074	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL4|51073	1443.5262	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL50|54534	256.1983	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL51|51258	1650.1377	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL52|122704	778.2369	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL53|116540	1022.9614	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL54|116541	1643.2507	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL55|128308	1081.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPL9|65005	710.7438	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS10|55173	878.7879	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS11|64963	679.0634	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS12|6183	746.5565	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS14|63931	236.9146	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS15|64960	1933.8843	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS16|51021	1802.2590	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS17|51373	269.9725	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS18A|55168	958.6777	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS18B|28973	2048.2094	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS18C|51023	397.8788	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS21|54460	1092.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS22|56945	779.6143	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS23|51649	359.5041	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS24|64951	1797.5207	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS25|64432	1379.8898	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS26|64949	1341.5978	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS27|23107	1247.9339	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS28|28957	540.9917	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS2|51116	1801.6253	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS30|10884	449.0358	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS31|10240	443.5262	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS33|51650	674.9311	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS34|65993	1652.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS35|60488	1588.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS36|92259	568.8705	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS5|64969	1296.1433	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS6|64968	707.5758	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS7|51081	1426.9972	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRPS9|64965	629.4766	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRRF|92399	421.4876	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRS2P2|729633	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRS2|57380	462.8099	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRTO4|51154	597.7961	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MRVI1|10335	118.4573	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A10|341116	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A12|54860	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A13|503497	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A14|84689	17.9339	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A15|219995	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A1|931	67.4931	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A2|2206	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A3|932	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A4A|51338	315.4270	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A5|64232	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A6A|64231	1925.6198	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A6E|245802	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A7|58475	1494.4628	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MS4A8B|83661	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSC|9242	308.1267	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSGN1|343930	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSH2|4436	214.8760	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSH3|4437	411.0468	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSH4|4438	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSH5|4439	133.6088	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSH6|2956	831.9559	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSI1|4440	30.3030	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSI2|124540	30.3030	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSL1|339287	1341.5978	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSL2|55167	646.0055	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSL3L2|151507	106.0606	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSL3|10943	389.8072	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSLNL|401827	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSLN|10232	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSMB|4477	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSMP|692094	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSN|4478	5915.9780	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSR1|4481	588.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSRA|4482	1139.1185	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSRB2|22921	1101.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSRB3|253827	292.0110	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MST1P2|11209	1619.8347	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MST1P9|11223	1196.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MST1R|4486	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MST1|4485	11520.6612	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MST4|51765	117.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSTN|2660	6.8871	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSTO1|55154	256.0331	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSTO2P|100129405	34.1185	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSX1|4487	50.9642	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSX2P1|55545	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MSX2|4488	42.6997	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1A|4489	739.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1B|4490	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1DP|326343	19.2837	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1E|4493	9688.7052	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1F|4494	4743.8017	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1G|4495	31869.1460	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1H|4496	3581.2672	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1IP|644314	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1L|4500	241.0468	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1M|4499	1812.6722	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT1X|4501	17475.2066	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT2A|4502	39652.8926	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT3|4504	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
MT4|84560	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
